categorie,official_name,longitude,latitude,address_txt,opening_hours,insee,id
france_travail,Agence France Travail AMBOISE,0.97677,47.418657,PARC D'ACTIVITE SAINT MAURICE  10 Rue de l’Ancienne Fonderie 37530 Nazelles-Négron,Mo-Fr 08:45-12:45,37163,73f6a23a-6c17-45af-9902-9b9373462426
france_travail,Agence France Travail SAINTE ROSE,-61.669756,16.294377,MORNE ROUGE  ZAC de Nolivier 97115 Sainte-Rose,,97129,74282cd4-7296-4b11-b505-a0e31df9c46b
france_travail,Agence France Travail MORLAIX,-3.809323,48.589232,ZA LA BOISSIERE  10 Rue Louis le Jeune 29600 Morlaix,Mo-Fr 08:30-12:30,29151,74ccc740-850a-4f7c-bfcc-c9448c3f73ea
france_travail,Agence France Travail ALES AVENE,4.118694,44.120187,Piste OASIS 4  29 Chemin des 2 Mas 30100 Alès,Mo-Fr 08:30-12:30,30007,75184c9b-2820-4527-a5ab-7c86ed24e347
france_travail,Agence France Travail RETHEL,4.360771,49.512938,3 Rue Georges Bizet 08300 Rethel,Mo-Fr 08:30-12:30,08362,75276985-55fb-4255-b53b-930d91ed1b2b
france_travail,Agence France Travail Champigny-sur-Marne,2.519344,48.811135,17 Avenue Marx Dormoy 94500 Champigny-sur-Marne,,94017,75334876-7510-4cc1-8fd7-da7e8c7ff19b
france_travail,Agence France Travail MARTIGUES,5.044356,43.409857,Avenue Clément Escoffier 13500 Martigues,Mo-Fr 08:30-12:30,13056,7542faf4-2f5b-4de5-8d75-d301e130f6f3
france_travail,Agence France Travail Nemours,2.700095,48.263736,30 Avenue de Lyon 77140 Nemours,,77333,75fcfad7-5dcd-46ed-9231-c391f2730eff
france_travail,Relai France Travail USSEL,2.300769,45.542017,RESIDENCE VENTADOUR  47 Avenue Turgot 19200 Ussel,Mo-Fr 08:30-12:30,19275,7647fd6b-edbb-4f91-87b6-81973a151f9b
france_travail,Agence France Travail LAVELANET,1.836739,42.918947,Rue Colonel Arnaud Beltrame 09300 Lavelanet,Mo-Fr 08:30-12:30,09160,77008de9-ed3d-4aee-8ad1-e09ebba47a43
france_travail,Agence France Travail SAINT FLOUR,3.081348,45.036863,16 Avenue de Besserette 15100 Saint-Flour,Mo-Fr 08:30-12:30,15187,772159b6-b6ee-4ecf-a154-9cf971803e86
france_travail,Agence France Travail AMIENS GARE,2.309278,49.890897,BATIMENT OXYGENE  Rue Paul Tellier 80000 Amiens,Mo-Fr 08:30-12:30,80021,77b0ed61-b583-4016-b046-4e77a12ac46f
france_travail,Agence France Travail CONDE-SUR-L'ESCAUT,3.584217,50.462934,89 Rue de la Chaussiette 59163 Condé-sur-l'Escaut,,59153,78452c76-1945-4405-a455-02392d25516f
france_travail,Agence France Travail BEGLES,-0.550532,44.813578,BATIMENT 20 - LES TERRES NEUVES  Avenue Robert Schuman 33130 Bègles,Mo-Fr 08:30-12:30,33039,78b65b5d-f29e-47cb-9360-591dc248b202
france_travail,Agence France Travail MONDEVILLE,-0.327541,49.172262,5 Rue Paul Louis Halley 14120 Mondeville,Mo-Fr 08:30-12:30,14437,78d6e851-e1b8-4c3e-a01f-72d647fd158f
france_travail,Agence France Travail CALUIRE ET CUIRE,4.854651,45.796525,9 Chemin des Petites Brosses 69300 Caluire-et-Cuire,Mo-Fr 08:30-12:30,69034,78dcb4da-8a5c-4ee3-a906-8236559589ba
france_travail,Agence France Travail ROUEN QUEVILLY,1.053507,49.412802,5 Rue Fleury 76120 Le Grand-Quevilly,Mo-Fr 08:30-12:30,76322,78e5d829-3d09-4ba0-86a9-66a3aaf6843c
france_travail,Agence France Travail NICE EST,7.290332,43.701917,30 Rue Fontaine de la Ville 06300 Nice,Mo-Fr 08:30-12:30,06088,7951765b-31d1-4b69-b951-be5512df8717
france_travail,Agence France Travail SAINT BENOIT,55.716182,-21.047876,rond point des plaines  4 Rue des Glaieuls 97470 Saint-Benoît,Mo-Fr 07:30-11:30,97410,7963d3dd-70b1-4fd9-a262-b07095b43e4a
france_travail,Agence France Travail FECAMP,0.381992,49.761853,122 Avenue Jean Lorrain 76400 Fécamp,Mo-Fr 08:30-12:30,76259,797f6364-59a1-4607-9480-2077c491fce6
france_travail,Agence France Travail Paris 5 et 13ème Daviel,2.344269,48.828143,27 Rue Daviel 75013 Paris,,75056,7981be67-946c-4928-81d3-65a66eac5ee2
france_travail,Agence France Travail BAR LE DUC,5.177155,48.765802,77 Rue Ernest Bradfer 55000 Bar-le-Duc,Mo-Fr 08:30-12:30,55029,79c6a76c-d6fc-4894-b4cb-52c70ee72834
france_travail,Agence France Travail SIN LE NOBLE,3.108059,50.359798,309 Avenue du Marechal Leclerc 59450 Sin-le-Noble,,59569,7a75adeb-4775-4452-8f91-51a7284c5086
france_travail,Agence France Travail LISIEUX,0.260229,49.143186,88 Avenue Guillaume le Conquérant 14100 Lisieux,Mo-Fr 08:30-12:30,14366,7ac268d0-f125-4ff5-838c-db96ac34089f
france_travail,Agence France Travail ALBI,2.188804,43.923273,37 Avenue Pierre-Gilles de Gennes 81000 Albi,Mo-Fr 08:30-12:30,81004,7ad5e34f-ddb3-4fa3-b2e5-4246fd1be55a
france_travail,Agence France Travail MAUBEUGE GARE,3.971514,50.272899,4 Avenue de la Gare 59600 Maubeuge,,59392,7b1aed42-3daf-4a08-ac69-015949c2c46d
france_travail,Agence France Travail Drancy,2.453508,48.920962,175 Avenue Henri Barbusse 93700 Drancy,,93029,7b969ed5-e213-4dd3-865c-1b69f29b806e
france_travail,Agence France Travail FOUGERES,-1.190816,48.348921,15 Rue Hippolyte Rehault 35300 Fougères,Mo-Fr 08:30-12:30,35115,7bbad75f-45fb-4cfc-8275-4158cef63e56
france_travail,Agence France Travail COLOMIERS,1.309243,43.613642,25 Boulevard Victor Hugo 31770 Colomiers,Mo-Fr 08:30-12:30,31149,7c4d493b-252a-43a2-b178-45bde044bc37
france_travail,Agence France Travail Rueil-Malmaison,2.200132,48.876602,128 Rue Danton 92500 Rueil-Malmaison,,92063,7c8f9b3b-9008-414d-8e53-e9feefaf303b
france_travail,Agence France Travail CASTELGINEST,1.427242,43.691806,Rue du Pont Vieil 31780 Castelginest,Mo-Fr 08:30-12:30,31116,7c915d50-673b-44a0-b549-53ad7a621a15
france_travail,Agence France Travail METZ BLIDA,6.181509,49.125803,3 Avenue de Blida 57000 Metz,Mo-Fr 08:30-12:30,57463,7cfff7c2-6b92-4491-ba13-2b8617b9b061
france_travail,Agence spécialisée France Travail Cinéma Spectacle Paris,2.289159,48.837949,CINEMA SPECTACLE PARIS  202 Rue de la Croix Nivert 75015 Paris,,75056,7d6934a9-173d-403b-9948-c3a341964d56
france_travail,Agence France Travail BERCK-SUR-MER,1.5803,50.401861,2 Chemin des Pourrieres 62600 Berck,,62108,7d8d9cff-618a-4c96-afb4-520e7950a9f8
france_travail,Agence France Travail SAINT LO,-1.078729,49.104355,419 Rue Alexis de Tocqueville 50000 Saint-Lô,Mo-Fr 08:30-12:30,50502,7da6456d-a494-4b60-b2f9-88f949e74afd
france_travail,Relai France Travail CHAMONIX,6.868977,45.918762,171 Place Edmond Desailloud 74400 Chamonix-Mont-Blanc,Mo-Fr 08:30-12:30,74056,7db4c101-821f-4f1a-882c-01ea86d7747c
france_travail,Agence France Travail RENNES SUD,-1.661201,48.088446,40 Avenue Andrée Viollis 35200 Rennes,Mo-Fr 08:30-12:30,35238,7ddb031c-2432-4b34-bb36-dff5b390baee
france_travail,Relai France Travail PAYS DE RUFFEC,0.205734,46.033551,Rue Professeur Girard 16700 Ruffec,Mo-Fr 08:30-12:30,16292,7dde691e-184e-49f5-9d00-fda0dafdcbaf
france_travail,Agence France Travail CHAUMONT,5.144643,48.096166,Rue Jules Cheret 52000 Chaumont,Mo-Fr 08:30-12:30,52121,7e4036de-f67f-47ad-9c73-5ad068e0a4e9
france_travail,Agence France Travail MEYZIEU,4.996894,45.766629,20 Rue de la République 69330 Meyzieu,Mo-Fr 08:30-12:30,69282,7e5523c7-6568-4356-a7a0-474732a511eb
france_travail,Agence France Travail Sartrouville,2.160136,48.93704,27 Rue Lamartine 78500 Sartrouville,,78586,7ebe6136-56ce-4a44-80ff-d3e23312df91
france_travail,Agence France Travail MONT DE MARSAN,-0.493619,43.898112,ILOT BOSQUET  105 Rue Renee Darriet 40000 Mont-de-Marsan,Mo-Fr 08:30-12:30,40192,7ec2cee7-6579-45ee-896c-b08743c4e3ea
france_travail,Agence France Travail Les Mureaux,1.911825,48.98282,160 Avenue Paul Raoult 78130 Les Mureaux,,78440,7ee792c8-63af-4701-b705-41e27e0e2d23
france_travail,Agence France Travail SAINT PIERRE ET MIQUELON,-56.173615,46.781063,rue soeur cesarine 97500 Saint-Pierre,,97502,7f44d466-9f9f-4881-b3ee-64b9de20b3cf
france_travail,Relai France Travail HERICOURT,6.761173,47.564556,33i Faubourg de Montbeliard 70400 Héricourt,Mo-Fr 08:30-12:30,70285,7f83e218-06b7-424f-857d-58f6827c53ec
france_travail,Agence France Travail AURILLAC,2.434053,44.914516,9 AVENUE COMMANDANT MONRAISSE 15000 Aurillac,Mo-Fr 08:30-12:30,15014,8061504f-957b-458a-9590-f6b9193b4eaa
france_travail,Agence France Travail DRAGUIGNAN,6.472684,43.532532,QUARTIER CHABRAN  105 Place du 7eme Bataillon de Chasseurs Alpins 83300 Draguignan,Mo-Fr 08:30-12:30,83050,80e7dcd8-de2f-45aa-9a50-b2ab54cfccf1
france_travail,Agence France Travail LE CATEAU-CAMBRESIS,3.548147,50.103725,64 Rue de Landrecies 59360 Le Cateau-Cambrésis,,59136,811adf09-316e-4d15-8b03-f04921f7c9a8
france_travail,Agence France Travail COMBOURG,-1.753596,48.419087,ZA DU MOULIN MADAME  4 Allée De Lohon 35270 Combourg,Mo-Fr 08:30-12:30,35085,812133c8-13db-4cf1-9d01-47d599d96e5e
france_travail,Agence France Travail BORDEAUX NORD,-0.573653,44.865646,12 Allée Haussmann 33300 Bordeaux,Mo-Fr 08:30-12:30,33063,813ebd92-c05a-4c01-80b6-b32929a2fdc9
france_travail,Agence France Travail AVRANCHES,-1.345907,48.680358,2 Rue des Sablonnières 50300 Avranches,Mo-Fr 08:30-12:30,50025,8142e4fe-3f85-4a5c-bab0-f4787d5dbecf
france_travail,Relai France Travail SAINT JULIEN EN GENEVOIS,6.08706,46.14816,IMMEUBLE LE GALIEN B  26 Avenue de geneve 74160 Saint-Julien-en-Genevois,Mo-Fr 08:30-12:30,74243,816350c6-8733-4660-b808-814dbfcb6a60
france_travail,Agence France Travail FRIVILLE ESCARBOTIN,1.54391,50.081726,191bis Rue Henri Barbusse 80130 Friville-Escarbotin,Mo-Fr 08:30-12:30,80368,81da6840-7c0c-4be3-a607-ab022c5ce115
france_travail,Agence France Travail BEAUPREAU,-0.997088,47.207826,67 Rue de la Lime 49600 Beaupréau-en-Mauges,Mo-Fr 08:30-12:30,49023,827feb04-c271-4324-98e2-a0d1871fd996
france_travail,Agence France Travail Pantin,2.422421,48.894748,188 Avenue Jean Lolive 93500 Pantin,,93055,829f77f2-2890-42d6-a394-ef3091965fbe
france_travail,Relai France Travail SAIN BEL,4.595878,45.823939,ZAC LA PONCHONNIERE  Allee des Acacias 69210 Sain-Bel,,69171,8305aa21-ea79-4c2e-a5fd-34a099f606d5
france_travail,Relai France Travail SISTERON,5.948118,44.185907,52 Avenue Jean Jaurès 04200 Sisteron,,04209,838cf406-069b-4173-b8c3-95a406007c46
france_travail,Agence France Travail DOULLENS,2.339451,50.159246,4b Rue des 9 Moulins 80600 Doullens,Mo-Fr 08:30-12:30,80253,83af97cc-8685-4088-8c22-5c6e10bae2dd
france_travail,Agence France Travail Coulommiers,3.10142,48.806516,Rue des Longs Sillons 77120 Coulommiers,,77131,8410dced-b795-42ba-a5e0-a95f60c952e3
france_travail,Agence France Travail HAUBOURDIN,2.98596,50.610275,42 Rue Pasteur 59320 Haubourdin,,59286,841303ff-e1e3-4a7e-8ea1-aeb382aa4858
france_travail,Agence France Travail ALENCON,0.08968799999999999,48.414937,CS 80356  2 AVENUE Kennedy 61000 Alençon,Mo-Fr 08:30-12:30,61001,84503f4e-a0fb-43ce-a82b-de70507a76d4
france_travail,Agence France Travail Rambouillet,1.839928,48.651955,1 Rue Claude Chappe 78120 Rambouillet,,78517,8489b6c1-2532-4011-8131-ad9f1aeef816
france_travail,Agence France Travail Mantes-la-Jolie,1.716027,48.983681,2bis Boulevard Calmette 78200 Mantes-la-Jolie,,78361,84f9d61a-5a98-4ef4-a948-086e72ec19e5
france_travail,Agence France Travail LYON CONFLUENCE,4.818124,45.742809,59 Rue Denuzière 69002 Lyon,Mo-Fr 08:30-12:30,69123,84fae16b-5804-4979-b60a-836d2713007d
france_travail,Agence France Travail MONTIGNY LES METZ,6.139561,49.096028,325 Rue de Pont-A-Mousson 57950 Montigny-lès-Metz,Mo-Fr 08:30-12:30,57480,85acf6e7-0406-4cdd-9365-223eaf97b41e
france_travail,Agence France Travail HAGUENAU,7.789807,48.8105,33 Rue de la Redoute 67500 Haguenau,Mo-Fr 08:30-12:30,67180,85aeba5c-be76-42ad-aa46-0ac2de7dbd3b
france_travail,Agence France Travail Bagneux,2.318486,48.793181,157 Rue des Blains 92220 Bagneux,,92007,85b23bd7-31d6-4fd2-a0de-024d19c003f2
france_travail,Agence France Travail Taverny,2.224694,49.0191,47 Rue de Montmorency 95150 Taverny,,95607,860757d5-1e4f-4c08-b38b-39bb0d6fbd29
france_travail,Agence France Travail DIJON OUEST,5.00963,47.320761,IMMEUBLE L'EMPIRE  5 Boulevard Chanoine Kir 21000 Dijon,Mo-Fr 08:30-12:30,21231,8642bf49-a17e-4253-8a55-8d7b1c06fa7c
france_travail,Agence France Travail SAINT CLAUDE,5.821654,46.380006,20 Rue de Bellefontaine 39200 Saint-Claude,Mo-Fr 08:30-12:30,39478,86a73c03-a6fd-4470-80df-3cd722b1c81d
france_travail,Agence France Travail Neuilly-sur-Marne,2.518499,48.855272,10 Rue Jean Perrin 93330 Neuilly-sur-Marne,,93050,87407bee-7740-4378-85da-ec0f7e54a6d5
france_travail,Agence France Travail CREUTZWALD,6.696635,49.20457,6 Rue de Carling 57150 Creutzwald,Mo-Fr 08:30-12:30,57160,87ccdb85-6b0a-4ce2-957c-8b94c3cc75ef
france_travail,Agence France Travail STRASBOURG HAUTEPIERRE,7.711901,48.592988,9 Rue Alfred de Vigny 67200 Strasbourg,Mo-Fr 08:30-12:30,67482,88429750-b4e0-4014-b773-64694d7f8ec7
france_travail,Agence France Travail JOIGNY,3.385793,47.974911,19 Route de Chamvres 89300 Joigny,Mo-Fr 08:30-12:30,89206,8846812d-78d0-40ac-b80b-bd478966a216
france_travail,Agence France Travail JONZAC,-0.447459,45.450926,Résidence Philippe - Bâtiment B  ROUTE Saint Germain de Lusignan 17502 Jonzac,Mo-Fr 08:30-12:30,17197,88cf2a20-5d69-4be8-94d7-973f87d763df
france_travail,Agence France Travail Gennevilliers,2.313513,48.922556,Peripark  223 Rue des Caboeufs 92230 Gennevilliers,,92036,88d67aa5-e21c-43c1-883b-4daa059c0193
france_travail,Agence France Travail NOEUX-LES-MINES,2.676024,50.463795,541 Rue Nationale 62290 Nœux-les-Mines,,62617,890e4ff2-1b4d-4d5e-a53c-89a43608ff15
france_travail,Agence France Travail LA MADELEINE,3.07213,50.644913,IMMEUBLE LE CRYSTAL  38 Allée Vauban 59110 La Madeleine,,59368,89d8ef47-4b3f-44cb-ad96-50556e4efd1a
france_travail,Agence France Travail LURE,6.502117,47.692281,CS 50163  32 Rue René Dumont 70200 Lure,Mo-Fr 08:30-12:30,70310,89f5f7a1-b44d-4117-b4cb-32c171c3d483
france_travail,Agence France Travail PERTUIS,5.497115,43.677969,CS 80083  182 Allee des Pres Verts 84120 Pertuis,Mo-Fr 08:30-12:30,84089,89f64066-2270-4835-8755-8bd3d36514aa
france_travail,Agence France Travail Vitry-sur-Seine,2.394983,48.780847,121 Avenue Rouget de Lisle 94400 Vitry-sur-Seine,,94081,8a502f3a-6b49-4158-9720-483ef6f35500
france_travail,Agence France Travail LE VIGAN,3.6271,43.9915,ZAC DE TESSAN  ROND-POINT DE TESSAN 30120 Le Vigan,Mo-Fr 08:30-12:30,30350,8a6c5eb2-902c-4f3c-947f-a86bbcf021e8
france_travail,Agence France Travail Chennevières-sur-Marne,2.555526,48.796005,Avenue de Pince-Vent 94430 Chennevières-sur-Marne,,94019,8abd3756-88a2-45e2-b1de-01c0d1776643
france_travail,Agence France Travail SALON DE PROVENCE,5.095386,43.632302,PARC DES MAGISTERS ZA LA GANDONNE  246 Rue des Canesteu 13300 Salon-de-Provence,Mo-Fr 08:30-12:30,13103,8bdfc886-d94d-4cf1-91dc-183e7ab31e34
france_travail,Agence France Travail LE HAVRE VILLE HAUTE,0.116612,49.519718,CS 70881  20 Rue Léon Peulevey 76620 Le Havre,Mo-Fr 08:30-12:30,76351,8d0dd9a6-24f3-4770-9ad2-b601a593ef1c
france_travail,Agence France Travail LIBOURNE,-0.222594,44.918434,33 Chemin du Casse 33500 Libourne,Mo-Fr 08:30-12:30,33243,8d37bf47-2535-43a9-b850-f1db11018c2d
france_travail,Agence France Travail ST YRIEIX,1.205132,45.511221,Rue du 8 Mai 1945 87500 Saint-Yrieix-la-Perche,Mo-Fr 08:30-12:30,87187,8d95a950-5e73-4d83-a850-bf12bda13197
france_travail,Agence France Travail POITIERS-GARE,0.334188,46.582951,60 Boulevard du Grand Cerf 86000 Poitiers,Mo-Fr 08:30-12:30,86194,8d9b6867-3043-4656-894c-98c8abf3c4fb
france_travail,Agence France Travail Clichy-la-Garenne,2.319094,48.901358,31 Rue Morel 92110 Clichy,,92024,8dbf94a6-3a72-48b0-a1e2-93cad3cfdc90
france_travail,Agence France Travail BELFORT THIERS,6.856035,47.634199,14 Rue Adolphe Thiers 90000 Belfort,Mo-Fr 08:30-12:30,90010,8e09dc5d-1298-4fca-b7dd-ad333acc14f7
france_travail,Agence France Travail ARLES,4.63704,43.678878,Rue Jean Giono 13200 Arles,Mo-Fr 08:30-12:30,13004,8ea40867-94df-4381-9642-911cccbf1566
france_travail,Agence France Travail AUXERRE BRICHERES,3.54801,47.794063,1 Boulevard Lafayette 89000 Auxerre,Mo-Fr 08:30-12:30,89024,8eff1f8b-99c3-4d90-9121-97a6354a524e
france_travail,Agence France Travail LE CANNET VAR,6.336289,43.393608,9 Rue Ambroise Paré 83340 Le Cannet-des-Maures,Mo-Fr 08:30-12:30,83031,8f40d924-79e7-425d-ab9c-7edc1cb0d3c9
france_travail,Agence France Travail Saint-Germain-en-Laye,2.066151,48.900417,101 Rue Pereire 78100 Saint-Germain-en-Laye,,78551,8f4f823c-eaae-4f44-b925-bc4a09870587
france_travail,Agence France Travail POITIERS SAINT BENOIT,0.36463,46.560528,31 Rue du Pré Médard 86280 Saint-Benoît,Mo-Fr 08:30-12:30,86214,8f53f2ad-ecbe-4ca7-a1b5-8b30b76ebb17
france_travail,Agence France Travail WISSEMBOURG,7.962764,49.028924,2 Rue Marie Gross Herrel 67160 Wissembourg,Mo-Fr 08:30-12:30,67544,8f66cd9a-c8b7-40a4-86b3-3999c6464c80
france_travail,Agence France Travail NIMES SAINT CESAIRE,4.311303,43.814308,Quartier Quiquillon  3788 Avenue Kennedy 30900 Nîmes,Mo-Fr 08:30-12:30,30189,8f72d872-87a8-4e75-b2c2-a2e51a0876be
france_travail,Agence France Travail SCHOELCHER MADIANA,-61.09851,14.614748,40 Avenue Madiana 97233 Schœlcher,Mo-Fr 07:30-12:00,97229,8fb30c3e-972c-457d-bc3e-8d2014966d38
france_travail,Agence France Travail LIMOGES VENTADOUR,1.268471,45.811786,18 rue Paul Claudel 87000 Limoges,Mo-Fr 08:30-12:30,87085,90c16cef-77f8-425c-9a7a-d1c64506ee6a
france_travail,Agence France Travail THOIRY,6.011873,46.237626,TECHNOPOLIS DU LEMAN  348 Avenue du Mont Blanc 01710 Thoiry,Mo-Fr 08:30-12:30,01419,916dc066-792e-49c6-809d-1d05d31534f8
france_travail,Agence France Travail DOUAI,3.095431,50.376672,414 Rue Gabriel Faure 59500 Douai,,59178,9196bfe3-4e6c-4906-a7de-2e886da2011e
france_travail,Relai France Travail POINT RELAIS CHATEAU-CHINON,3.934107,47.062826,MAISON DE LA SOLIDARITE  6 Place Notre Dame 58120 Château-Chinon (Ville),Mo-Fr 08:30-12:30,58062,924076a3-aa12-451b-8fbe-8830c0396a22
france_travail,Agence France Travail Trappes,2.009315,48.76945,130 Avenue des Bouleaux 78190 Trappes,,78621,9262f3a2-8d22-4bfa-a0f4-6894b5e66081
france_travail,Agence France Travail ST ETIENNE BELLEVUE,4.388445,45.418041,29bis Rue du Mont 42100 Saint-Étienne,Mo-Fr 08:30-12:30,42218,92642850-a905-4c6f-8944-35415904798e
france_travail,Agence France Travail CHAMBERY,5.908115,45.576045,ZAC DU GRAND VERGER  272 Rue Francois Guise 73000 Chambéry,Mo-Fr 08:30-12:30,73065,92c79ee4-c5ab-4231-9c41-4ff6e998b758
france_travail,Agence France Travail CHERBOURG LES TOURELLES,-1.574622,49.636337,CS 70018  100 Impasse des Cerisiers 50110 Cherbourg-en-Cotentin,Mo-Fr 08:30-12:30,50129,930494ba-8529-4ca6-a018-9a851512d1e8
france_travail,Agence France Travail Paris 19ème Laumière,2.378101,48.885011,75 Avenue Jean Jaurès 75019 Paris,,75056,93467ec4-ea5d-4d75-889e-5484dd03b76d
france_travail,Agence France Travail ROUEN ST ETIENNE DU ROUVRAY,1.072401,49.398286,7 Rue Abel Gance 76800 Saint-Étienne-du-Rouvray,Mo-Fr 08:30-12:30,76575,93a4889f-b660-4f1b-bb73-2d648163dff0
france_travail,Agence France Travail MARSEILLE PHARO,5.36429,43.289384,23 Avenue de la corse 13007 Marseille,Mo-Fr 08:30-12:30,13055,9402ef2f-40e6-4eea-9edb-505c92b4bb47
france_travail,Agence France Travail VILLEFRANCHE SUR SAONE,4.728453,45.979845,588 Boulevard Albert Camus 69400 Villefranche-sur-Saône,Mo-Fr 08:30-12:30,69264,9406cc64-b3e3-433a-87bf-bc2137f34254
france_travail,Agence France Travail TOURS RONSARD,0.706291,47.420772,106 Rue Ronsard 37100 Tours,Mo-Fr 08:45-12:45,37261,9471cfc7-92d6-4bc0-b1f6-9c3b2578763e
france_travail,Agence France Travail VILLEFRANCHE DE ROUERGUE,2.02648,44.357175,Bâtiment Interactis  Chemin des 13 Pierres 12200 Villefranche-de-Rouergue,Mo-Fr 08:30-12:30,12300,94835258-efa1-48da-888b-31eb2da085c7
france_travail,Agence France Travail L'AIGLE,0.619776,48.760504,12 Rue Clémenceau 61300 L'Aigle,Mo-Fr 08:30-12:30,61214,95332db5-a96e-4099-96c1-62a7b11403ca
france_travail,Agence France Travail TOULOUSE ST-MICHEL,1.448217,43.583959,2 Avenue de l'URSS 31400 Toulouse,Mo-Fr 08:30-12:30,31555,95415584-de4f-4949-a39a-7469dc64d2df
france_travail,Agence France Travail NIORT-TREVINS,-0.375555,46.346177,Bâtiment 5  275 Rue du Stade 79180 Chauray,Mo-Fr 08:30-12:30,79081,95686cb0-b3d3-4ca3-9ffe-20f81b7eb353
france_travail,Agence France Travail VERDUN,5.405307,49.149025,ACTIPOLE  Rue Robert de Cotte 55100 Verdun,Mo-Fr 08:30-12:30,55545,9587b398-8625-4617-96e1-6d6de21a1463
france_travail,Agence France Travail BRIVE LA MARQUISIE,1.477115,45.156195,ZI LA MARQUISIE  Rue Ernest Comte 19100 Brive-la-Gaillarde,Mo-Fr 08:30-12:30,19031,95981c2f-81f6-4a40-bd1b-c51f9f311e6a
france_travail,Agence France Travail NEUVILLE SUR SAONE,4.831372,45.886337,53 Avenue Carnot 69250 Neuville-sur-Saône,Mo-Fr 08:30-12:30,69143,95ec01d2-d265-4176-8536-7f5afea8840c
france_travail,Agence France Travail PEZENAS,3.4135,43.4475,ZA LES RODETTES 34120 Pézenas,Mo-Fr 08:30-12:30,34199,96409367-8819-4e5d-ae89-85cc3f272ba5
france_travail,Agence France Travail CERET,2.756384,42.500074,ZA Oulrich  6 Rue du Barbet 66400 Céret,Mo-Fr 08:30-12:30,66049,9655f093-cb38-4d91-9701-1c31e208b247
france_travail,Agence France Travail QUIMPER NORD,-4.095105,48.0158,29 Route de Ty Nay 29000 Quimper,Mo-Fr 08:30-12:30,29232,96580b37-1d10-4331-94a2-32724c7007e1
france_travail,Agence France Travail LE MANS SABLONS,0.233623,47.996139,20 Rue de Corse 72100 Le Mans,Mo-Fr 08:30-12:30,72181,966ad31f-a3e3-4f85-a21d-f9d6e765f0f0
france_travail,Agence France Travail TOURCOING,3.172089,50.717768,64 Avenue Alfred Lefrançois 59200 Tourcoing,,59599,9694ccc8-0d10-4a16-b084-4e8c99f9a75f
france_travail,Agence France Travail AULNOYE-AYMERIES,3.845289,50.198876,6 Rue Jean Jaurès 59620 Aulnoye-Aymeries,,59033,96acc0cc-2438-488f-b066-e0785bc80c37
france_travail,Agence France Travail AFT COMBANI,45.1304,-12.7943,ZAE de Combani  3 RUE ALLAOUI M'HADJI 97680 Tsingoni,,97617,96b5e1a7-6bff-4ae3-a190-8ed11b697df4
france_travail,Agence France Travail SARREBOURG,7.042888,48.720852,ZA LES TERRASSES DE LA SARRE  2 Terrasse Bretagne 57400 Sarrebourg,Mo-Fr 08:30-12:30,57630,96c679cf-baf9-4175-b23a-aaef82396975
france_travail,Agence France Travail RODEZ,2.561504,44.361999,245 Rue Theodore Matthieu 12000 Rodez,Mo-Fr 08:30-12:30,12202,96fa9e4d-ebe8-44cf-81f7-a8aa149e44c1
france_travail,Agence France Travail LANDERNEAU,-4.257626,48.450798,59 rue de Brest 29800 Landerneau,Mo-Fr 08:30-12:30,29103,97032f2f-0891-49d9-ac32-7c7690144e5c
france_travail,Agence France Travail Créteil,2.472177,48.763698,ZONE ACTIVITES EUROPARC  45 Rue Auguste Perret 94000 Créteil,,94028,97202811-d2b2-4253-8c14-5a8c5ba490bd
france_travail,Agence France Travail CLERMONT FITZ JAMES,2.420821,49.397655,ZA LA CROIX ROUGE  62 rue rosa parks 60600 Fitz-James,Mo-Fr 08:30-12:30,60234,97365ce9-2747-46aa-b6f6-ff115f0e0dd3
france_travail,Agence France Travail REIMS LA NEUVILLETTE,4.0247,49.284935,9 Rue Charles Guggiari 51100 Reims,Mo-Fr 08:30-12:30,51454,9751d891-7107-446d-ac99-dd282c627c9e
france_travail,Agence France Travail SIX FOURS,5.842889,43.109249,165 Chemin des Négadoux 83140 Six-Fours-les-Plages,Mo-Fr 08:30-12:30,83129,9768d66b-e52f-4172-8df9-1435d9962d46
france_travail,Agence France Travail TASSIN LA DEMI LUNE,4.776627,45.757801,3 Avenue Général Brosset 69160 Tassin-la-Demi-Lune,Mo-Fr 08:30-12:30,69244,97f40558-6ac9-4b0d-90bb-b95595a54754
france_travail,Agence France Travail BEAUVAIS MYKONOS,2.105975,49.438896,VILLAGE MYKONOS  BATIMENT G  2 Rue de Sétubal 60000 Beauvais,Mo-Fr 08:30-12:30,60057,981be412-4fed-4a6d-a65c-e46f6f871f01
france_travail,Agence France Travail CARHAIX,-3.56171,48.277414,1 Rue de Kerven 29270 Carhaix-Plouguer,Mo-Fr 08:30-12:30,29024,983de2a9-f79b-43ab-af65-f6fe606ce818
france_travail,Agence France Travail TOUL,5.89124,48.681052,90 Avenue du Colonel Péchot 54200 Toul,Mo-Fr 08:30-12:30,54528,988deda3-62d1-4935-9cb9-638c8ecbf73a
france_travail,Agence France Travail COURNON,3.209913,45.740951,IMMEUBLE LE GALILEE  12 avenue Jules Ferry 63800 Cournon-d'Auvergne,Mo-Fr 08:30-12:30,63124,98fd4846-a76e-4a7d-a3e6-519cac354256
